job_id	agency	posting_type	#_of_positions	business_title	job_category	Posting_Date	annualsalaryfrom	annualsalaryto	averageannualsalary	degrees	highestdegree	ngrams
399955	PUBLIC ADMINISTRATOR-NEW YORK	Internal	1	BOOKKEEPER	Finance, Accounting, & Procurement	2019-07-09	37243.0	49349.0	43296.0	high school,diploma,high school,diploma	diploma	,manage,multiple,project,at,one,time,work,under,deadline,and,other,job,pressure,adjust,well,to,changing,workload,excellent,communication,skill,relate,well,and,communicates,effectively,with,coworkers,and,the,public,exercise,good,judgment,in,arriving,at,decision
399979	DEPARTMENT OF CITY PLANNING	Internal	1	Borough Planner	Communications & Intergovernmental Affairs Policy, Research & Analysis	2019-07-15	55000.0	62000.0	58500.0	master,baccalaureate	master	preferred,skill,demonstrated,ability,to,analyze,multiple,stream,of,complex,data,economic,land,use,demographic,and,synthesize,result,into,clear,coherent,report,and,presentation,for,discussion,and,consideration,by,team,division,and,agency,management,experience,managing,project,and,study,ability,to,lead,meeting,effectively,and,inclusively,proficiency,with,arcgis,mapping,and,analysis,is,strongly,preferred,knowledge,of,the,function,and,capability,of,specialized,software,including,adobe,creative,suite,and,sketchup,excellent,presentation,and,written,communication,skill,experience,speaking,publicly,and,making,effective,presentation,proven,ability,to,complete,task,in,a,timely,fashion,under,minimal,supervision,and,manage,multiple,project,simultaneously,ability,to,work,well,in,team,with,a,diverse,mix,of,community,stakeholder,staff,elected,and,appointed,official,ability,to,attend,evening,and,weekend,meeting
399979	DEPARTMENT OF CITY PLANNING	External	1	Borough Planner	Communications & Intergovernmental Affairs Policy, Research & Analysis	2019-07-15	55000.0	62000.0	58500.0	master,baccalaureate	master	preferred,skill,demonstrated,ability,to,analyze,multiple,stream,of,complex,data,economic,land,use,demographic,and,synthesize,result,into,clear,coherent,report,and,presentation,for,discussion,and,consideration,by,team,division,and,agency,management,experience,managing,project,and,study,ability,to,lead,meeting,effectively,and,inclusively,proficiency,with,arcgis,mapping,and,analysis,is,strongly,preferred,knowledge,of,the,function,and,capability,of,specialized,software,including,adobe,creative,suite,and,sketchup,excellent,presentation,and,written,communication,skill,experience,speaking,publicly,and,making,effective,presentation,proven,ability,to,complete,task,in,a,timely,fashion,under,minimal,supervision,and,manage,multiple,project,simultaneously,ability,to,work,well,in,team,with,a,diverse,mix,of,community,stakeholder,staff,elected,and,appointed,official,ability,to,attend,evening,and,weekend,meeting
400038	DEPT OF HEALTH/MENTAL HYGIENE	External	1	Asthma Counselor and Outreach Coordinator, Harlem Neighborhood Health Action Center/Center for Health Equity	Health	2019-11-26	52524.0	63052.56	57788.28	baccalaureate	baccalaureate	bilingual,spanish,ba,degree,in,counseling,level,social,work,or,equivalent,clinical,experience,experience,in,social,work,case,management,especially,in,neighborhood,that,bear,a,disproportionately,high,burden,of,illness,and,premature,death,demonstrated,experience,building,community,relationship,and,partnership,demonstrated,experience,coordinating,outreach,activity,and,community,engagement,event,strong,interpersonal,skill,ability,to,build,trust,and,maintain,relationship,with,community,partner,and,participating,family,selfstarter,successfully,work,a,part,of,a,team,and,multitask,a,variety,of,responsibility,knowledgeable,and,experienced,with,microsoft,office,application,willing,and,able,to,commute,to,different,dohmh,and,partner,site,throughout,the,city
400038	DEPT OF HEALTH/MENTAL HYGIENE	Internal	1	Asthma Counselor and Outreach Coordinator, Harlem Neighborhood Health Action Center/Center for Health Equity	Health	2019-11-26	52524.0	63052.56	57788.28	baccalaureate	baccalaureate	bilingual,spanish,ba,degree,in,counseling,level,social,work,or,equivalent,clinical,experience,experience,in,social,work,case,management,especially,in,neighborhood,that,bear,a,disproportionately,high,burden,of,illness,and,premature,death,demonstrated,experience,building,community,relationship,and,partnership,demonstrated,experience,coordinating,outreach,activity,and,community,engagement,event,strong,interpersonal,skill,ability,to,build,trust,and,maintain,relationship,with,community,partner,and,participating,family,selfstarter,successfully,work,a,part,of,a,team,and,multitask,a,variety,of,responsibility,knowledgeable,and,experienced,with,microsoft,office,application,willing,and,able,to,commute,to,different,dohmh,and,partner,site,throughout,the,city
400066	DEPT OF ENVIRONMENT PROTECTION	External	1	Landscape Architect	Engineering, Architecture, & Planning	2019-07-12	65783.0	95270.0	80526.5	""	""	the,ideal,candidate,will,have,the,following,skill,knowledge,of,the,following,specialized,discipline,sustainablegreen,design,ecological,restoration,historic,preservation,conservation,adauniversal,design,concept,horticulture,and,urban,design,proficiency,in,photoshop,powerpoint,and,sketchup,or,an,alternative,d,rendering,software,excellent,communication,interpersonal,and,organizational,skill,a,commitment,to,teamwork,and,an,integrated,approach,to,project,delivery,a,driver,license,valid,in,new,york,state
400066	DEPT OF ENVIRONMENT PROTECTION	Internal	1	Landscape Architect	Engineering, Architecture, & Planning	2019-07-12	65783.0	95270.0	80526.5	""	""	the,ideal,candidate,will,have,the,following,skill,knowledge,of,the,following,specialized,discipline,sustainablegreen,design,ecological,restoration,historic,preservation,conservation,adauniversal,design,concept,horticulture,and,urban,design,proficiency,in,photoshop,powerpoint,and,sketchup,or,an,alternative,d,rendering,software,excellent,communication,interpersonal,and,organizational,skill,a,commitment,to,teamwork,and,an,integrated,approach,to,project,delivery,a,driver,license,valid,in,new,york,state
400075	ADMIN FOR CHILDREN'S SVCS	External	1	Dynamics Developer	Technology, Data & Innovation	2019-09-04	82884.0	106786.0	94835.0	baccalaureate,high school,diploma,high school,diploma	baccalaureate	,year,experience,with,writing,application,software,data,analysis,data,access,data,structure,data,manipulation,database,design,programming,testing,and,implementation,technical,and,user,documentation,software,conversionsmigration,of,data,available,to,assist,andor,lead,in,the,design,of,program,specification,and,the,implementation,of,software,solution,highly,skilled,and,specific,expertise,in,programming,in,m,dynamic,cloud,net,or,higher,with,visual,studio,and,related,technology,year,experience,in,m,dynamic,net,and,visual,studio,and,related,technology,experience,with,m,sql,server,or,above,a,well,a,sql,server,integration,service,ssis,experience,with,ssrs,experience,with,adx,studio,or,adx,portal,experience,with,kingsway,software,tool,experience,in,building,power,apps,experience,with,version,control,system,preferably,tfs,versed,in,different,development,methodology,iterative,agile,scrum,etc,strong,communication,analysis,and,problemsolving,skill,experience,in,creation,of,design,document,experience,integrating,with,esri,knowledge,of,tableau,power,bi,quick,to,learn,selfmotivated,and,enthusiastic,work,well,within,a,team,environment,and,with,minimal,supervision,comfortable,working,with,defined,project,plan,and,contributing,estimate,to,the,planning,process,able,to,meet,and,deliver,on,deadline,and,work,well,under,pressure,follow,guideline,and,standard,a,set,forth,by,ac,and,oit
400075	ADMIN FOR CHILDREN'S SVCS	Internal	1	Dynamics Developer	Technology, Data & Innovation	2019-09-04	82884.0	106786.0	94835.0	baccalaureate,high school,diploma,high school,diploma	baccalaureate	,year,experience,with,writing,application,software,data,analysis,data,access,data,structure,data,manipulation,database,design,programming,testing,and,implementation,technical,and,user,documentation,software,conversionsmigration,of,data,available,to,assist,andor,lead,in,the,design,of,program,specification,and,the,implementation,of,software,solution,highly,skilled,and,specific,expertise,in,programming,in,m,dynamic,cloud,net,or,higher,with,visual,studio,and,related,technology,year,experience,in,m,dynamic,net,and,visual,studio,and,related,technology,experience,with,m,sql,server,or,above,a,well,a,sql,server,integration,service,ssis,experience,with,ssrs,experience,with,adx,studio,or,adx,portal,experience,with,kingsway,software,tool,experience,in,building,power,apps,experience,with,version,control,system,preferably,tfs,versed,in,different,development,methodology,iterative,agile,scrum,etc,strong,communication,analysis,and,problemsolving,skill,experience,in,creation,of,design,document,experience,integrating,with,esri,knowledge,of,tableau,power,bi,quick,to,learn,selfmotivated,and,enthusiastic,work,well,within,a,team,environment,and,with,minimal,supervision,comfortable,working,with,defined,project,plan,and,contributing,estimate,to,the,planning,process,able,to,meet,and,deliver,on,deadline,and,work,well,under,pressure,follow,guideline,and,standard,a,set,forth,by,ac,and,oit
400119	OFFICE OF THE COMPTROLLER	External	1	Division Chief, Premises Liability Claims	Legal Affairs	2019-11-06	85000.0	95000.0	90000.0	""	""	,strong,analytical,and,negotiation,skill,comprehensive,knowledge,of,tort,claim,including,the,investigation,adjustment,and,disposition,of,claim,basic,understanding,of,the,processrelationship,between,the,nyc,comptroller,office,and,the,law,department,with,respect,to,lawsuit,disposition,demonstrated,ability,to,interact,professionally,and,effectively,with,all,level,of,management,government,official,attorney,and,the,public,experience,preparing,clear,concise,and,accurate,analytical,report,including,the,provision,of,recommendation,for,review,creation,and,modification,of,policy,and,procedure,exceptional,writing,and,verbal,skill,attention,to,detail,and,the,ability,to,perform,multiple,task,requiring,prioritization,and,excellent,interpersonal,communication,and,organizational,skill,including,microsoft,office,suite,proficiency
400119	OFFICE OF THE COMPTROLLER	Internal	1	Division Chief, Premises Liability Claims	Legal Affairs	2019-11-06	85000.0	95000.0	90000.0	""	""	,strong,analytical,and,negotiation,skill,comprehensive,knowledge,of,tort,claim,including,the,investigation,adjustment,and,disposition,of,claim,basic,understanding,of,the,processrelationship,between,the,nyc,comptroller,office,and,the,law,department,with,respect,to,lawsuit,disposition,demonstrated,ability,to,interact,professionally,and,effectively,with,all,level,of,management,government,official,attorney,and,the,public,experience,preparing,clear,concise,and,accurate,analytical,report,including,the,provision,of,recommendation,for,review,creation,and,modification,of,policy,and,procedure,exceptional,writing,and,verbal,skill,attention,to,detail,and,the,ability,to,perform,multiple,task,requiring,prioritization,and,excellent,interpersonal,communication,and,organizational,skill,including,microsoft,office,suite,proficiency
400171	TAXI & LIMOUSINE COMMISSION	Internal	1	Senior Supervising Attorney â€“ Consumer Intake, Field Intake, and Appeals, Recruitment, Training and Seizures (ARTS)	Legal Affairs	2019-07-10	73938.0	85029.0	79483.5	""	""	litigation,experience,and,knowledge,of,administrative,and,regulatory,law,a,utilized,in,administrative,hearing,demonstrated,operational,leadership,and,strong,organizational,skill,ability,to,work,efficiently,and,effectively,in,a,fastpaced,highvolume,environment,excellent,interpersonal,and,communication,skill,previous,experience,supervising,attorney,in,an,executive,administrative,or,managerial,capacity,strongly,preferred
400171	TAXI & LIMOUSINE COMMISSION	External	1	Senior Supervising Attorney â€“ Consumer Intake, Field Intake, and Appeals, Recruitment, Training and Seizures (ARTS)	Legal Affairs	2019-07-10	73938.0	85029.0	79483.5	""	""	litigation,experience,and,knowledge,of,administrative,and,regulatory,law,a,utilized,in,administrative,hearing,demonstrated,operational,leadership,and,strong,organizational,skill,ability,to,work,efficiently,and,effectively,in,a,fastpaced,highvolume,environment,excellent,interpersonal,and,communication,skill,previous,experience,supervising,attorney,in,an,executive,administrative,or,managerial,capacity,strongly,preferred
400198	DEPT OF ENVIRONMENT PROTECTION	External	1	Senior Construction Manager	Engineering, Architecture, & Planning	2019-07-12	69963.0	118610.0	94286.5	high school,diploma,baccalaureate,high school,diploma	baccalaureate	the,ideal,candidate,will,have,demonstrate,experience,in,green,infrastructure,and,stormwater,management,system,excellent,communication,skill,and,leadership,skill,ability,to,utilize,gi,arcgis,and,autocad,the,most,suitable,candidate,would,also,posse,ten,year,of,experience,in,managing,construction,and,construction,management,contract,in,the,field,of,public,infrastructure,essential,skill,experience,in,managing,construction,of,public,infrastructure,project,from,both,the,inhouse,design,a,well,a,outsourced,engineering,project,throughout,the,life,cycle,of,project,including,planning,design,procurement,and,design,service,during,construction,phase,fluency,in,microsoft,office,suite,product,the,senior,construction,manager,must,have,strong,m,office,skill,including,excel,powerpoint,and,ability,to,comprehend,map,graph,and,table
400198	DEPT OF ENVIRONMENT PROTECTION	Internal	1	Senior Construction Manager	Engineering, Architecture, & Planning	2019-07-12	69963.0	118610.0	94286.5	high school,diploma,baccalaureate,high school,diploma	baccalaureate	the,ideal,candidate,will,have,demonstrate,experience,in,green,infrastructure,and,stormwater,management,system,excellent,communication,skill,and,leadership,skill,ability,to,utilize,gi,arcgis,and,autocad,the,most,suitable,candidate,would,also,posse,ten,year,of,experience,in,managing,construction,and,construction,management,contract,in,the,field,of,public,infrastructure,essential,skill,experience,in,managing,construction,of,public,infrastructure,project,from,both,the,inhouse,design,a,well,a,outsourced,engineering,project,throughout,the,life,cycle,of,project,including,planning,design,procurement,and,design,service,during,construction,phase,fluency,in,microsoft,office,suite,product,the,senior,construction,manager,must,have,strong,m,office,skill,including,excel,powerpoint,and,ability,to,comprehend,map,graph,and,table
400304	DEPT OF ENVIRONMENT PROTECTION	External	1	Supervisor, Bluebelt Planning	Policy, Research & Analysis	2019-07-12	73305.0	84301.0	78803.0	master,master,master	master	a,valid,new,york,state,driver,license,is,required
400304	DEPT OF ENVIRONMENT PROTECTION	Internal	1	Supervisor, Bluebelt Planning	Policy, Research & Analysis	2019-07-12	73305.0	84301.0	78803.0	master,master,master	master	a,valid,new,york,state,driver,license,is,required
400308	DEPT OF ENVIRONMENT PROTECTION	External	1	City Research Scientist, Bluebelt Planning	Policy, Research & Analysis	2019-07-12	62272.0	68499.0	65385.5	master,master,master	master	a,valid,new,york,state,driver,license,is,required
400308	DEPT OF ENVIRONMENT PROTECTION	Internal	1	City Research Scientist, Bluebelt Planning	Policy, Research & Analysis	2019-07-12	62272.0	68499.0	65385.5	master,master,master	master	a,valid,new,york,state,driver,license,is,required
400321	DEPARTMENT OF SANITATION	External	2	CITY MEDICAL SPECIALIST (PART-TIME) I	Health	2019-10-10	152609.6	163467.2	158038.40000000002	""	""	,basic,computer,skill,such,a,using,electronic,medical,record,good,communication,skill
400321	DEPARTMENT OF SANITATION	Internal	2	CITY MEDICAL SPECIALIST (PART-TIME) I	Health	2019-10-10	152609.6	163467.2	158038.40000000002	""	""	,basic,computer,skill,such,a,using,electronic,medical,record,good,communication,skill
400387	DEPT OF INFO TECH & TELECOMM	External	1	Data Analytics Manager	Technology, Data & Innovation	2019-08-16	56990.0	107424.0	82207.0	master,baccalaureate,high school,diploma,high school,diploma	master	the,preferred,candidate,should,posse,the,following,broad,range,of,skill,curious,flexible,thinker,who,love,learning,coaching,and,managing,a,technical,team,and,tackling,new,challenge,on,a,daily,basis,handson,experience,a,a,senior,data,analystscientist,working,on,high,visibility,analytics,project,with,multiple,stakeholder,ability,to,thrive,in,a,fastpaced,environment,and,effectively,help,team,member,prioritize,and,manage,multiple,project,simultaneously,project,management,experience,and,a,passion,for,staff,development,and,coaching,to,support,career,development,passion,for,solving,business,and,technical,problem,and,translating,business,need,into,the,required,technologiesmethodologies,to,translate,data,into,analytics,project,product,and,recommendation,background,and,fluency,in,a,range,of,analytics,field,eg,economics,statistic,computer,science,data,visualization,consulting,and,familiarity,with,open,source,tool,and,practice,for,working,in,the,open,leveraging,agile,methodology,excellent,written,and,verbal,communication,and,data,presentation,skill,and,ability,to,communicate,with,administrative,and,technical,leader,and,agency,staff,about,data,and,analytics,passion,for,solving,new,york,city,more,pressing,challenge,with,an,equityorientation,experience,or,familiarity,in,working,with,new,york,city,government,is,a,plus
400387	DEPT OF INFO TECH & TELECOMM	Internal	1	Data Analytics Manager	Technology, Data & Innovation	2019-08-16	56990.0	107424.0	82207.0	master,baccalaureate,high school,diploma,high school,diploma	master	the,preferred,candidate,should,posse,the,following,broad,range,of,skill,curious,flexible,thinker,who,love,learning,coaching,and,managing,a,technical,team,and,tackling,new,challenge,on,a,daily,basis,handson,experience,a,a,senior,data,analystscientist,working,on,high,visibility,analytics,project,with,multiple,stakeholder,ability,to,thrive,in,a,fastpaced,environment,and,effectively,help,team,member,prioritize,and,manage,multiple,project,simultaneously,project,management,experience,and,a,passion,for,staff,development,and,coaching,to,support,career,development,passion,for,solving,business,and,technical,problem,and,translating,business,need,into,the,required,technologiesmethodologies,to,translate,data,into,analytics,project,product,and,recommendation,background,and,fluency,in,a,range,of,analytics,field,eg,economics,statistic,computer,science,data,visualization,consulting,and,familiarity,with,open,source,tool,and,practice,for,working,in,the,open,leveraging,agile,methodology,excellent,written,and,verbal,communication,and,data,presentation,skill,and,ability,to,communicate,with,administrative,and,technical,leader,and,agency,staff,about,data,and,analytics,passion,for,solving,new,york,city,more,pressing,challenge,with,an,equityorientation,experience,or,familiarity,in,working,with,new,york,city,government,is,a,plus
400428	DEPARTMENT OF CITY PLANNING	Internal	1	Senior Director of Application Development Practices	Communications & Intergovernmental Affairs Engineering, Architecture, & Planning Technology, Data & Innovation Policy, Research & Analysis	2019-07-11	115000.0	135000.0	125000.0	master,baccalaureate,high school,diploma,high school,diploma	master	,year,of,work,experience,in,technology,and,software,engineering,with,at,least,year,of,managing,technical,team,of,four,or,more,people,year,of,demonstrated,experience,working,in,an,agile,iterative,development,process,and,employing,tool,such,a,gitazure,devops,circleci,docker,ansible,to,name,a,few,demonstrated,experience,a,a,technical,manager,with,fluency,in,modern,software,development,and,capable,of,making,sound,highlevel,technical,decision,versatile,technologist,who,can,collaborate,and,communicate,with,technology,business,team,and,upper,management,while,engaging,the,broader,technology,community,passionate,about,learning,new,technology,and,sharing,latest,best,practice,experience,in,at,least,three,discipline,supporting,application,developmentintegration,product,management,software,engineering,devops,technical,architecture,digital,service,inspiring,ability,to,unleash,the,creativity,in,others,familiar,with,a,wide,array,of,development,framework,such,a,emberjs,aspnet,nodejs,and,relational,database,including,including,microsoft,sql,server,postgresql,mysql,mongodb,etc,deep,understanding,of,cloud,architecture,and,pattern,on,azure,aws,andor,google,excellent,interpersonal,skill,and,a,collaborative,management,style,demonstrated,ability,to,problemsolve,and,resolve,conflict,understanding,of,the,city,technical,environment,and,policy
400428	DEPARTMENT OF CITY PLANNING	External	1	Senior Director of Application Development Practices	Communications & Intergovernmental Affairs Engineering, Architecture, & Planning Technology, Data & Innovation Policy, Research & Analysis	2019-07-11	115000.0	135000.0	125000.0	master,baccalaureate,high school,diploma,high school,diploma	master	,year,of,work,experience,in,technology,and,software,engineering,with,at,least,year,of,managing,technical,team,of,four,or,more,people,year,of,demonstrated,experience,working,in,an,agile,iterative,development,process,and,employing,tool,such,a,gitazure,devops,circleci,docker,ansible,to,name,a,few,demonstrated,experience,a,a,technical,manager,with,fluency,in,modern,software,development,and,capable,of,making,sound,highlevel,technical,decision,versatile,technologist,who,can,collaborate,and,communicate,with,technology,business,team,and,upper,management,while,engaging,the,broader,technology,community,passionate,about,learning,new,technology,and,sharing,latest,best,practice,experience,in,at,least,three,discipline,supporting,application,developmentintegration,product,management,software,engineering,devops,technical,architecture,digital,service,inspiring,ability,to,unleash,the,creativity,in,others,familiar,with,a,wide,array,of,development,framework,such,a,emberjs,aspnet,nodejs,and,relational,database,including,including,microsoft,sql,server,postgresql,mysql,mongodb,etc,deep,understanding,of,cloud,architecture,and,pattern,on,azure,aws,andor,google,excellent,interpersonal,skill,and,a,collaborative,management,style,demonstrated,ability,to,problemsolve,and,resolve,conflict,understanding,of,the,city,technical,environment,and,policy
400494	NYC HOUSING AUTHORITY	External	2	Construction Safety and Quality Inspector	Engineering, Architecture, & Planning	2019-11-22	69963.0	118610.0	94286.5	high school,diploma,baccalaureate,high school,diploma	baccalaureate	,exceptional,leadership,ability,excellent,written,and,verbal,communication,skill,five,year,of,construction,supervisionmonitoring,experience,ability,to,audit,multiple,construction,trade,including,but,not,limited,to,electrical,civil,and,mechanical,proficiency,in,utilizing,project,management,software,and,microsoft,office,product,strong,organizational,skill,posse,osha,hr,construction,safety,certification,within,the,last,calendar,year
400494	NYC HOUSING AUTHORITY	Internal	2	Construction Safety and Quality Inspector	Engineering, Architecture, & Planning	2019-11-22	69963.0	118610.0	94286.5	high school,diploma,baccalaureate,high school,diploma	baccalaureate	,exceptional,leadership,ability,excellent,written,and,verbal,communication,skill,five,year,of,construction,supervisionmonitoring,experience,ability,to,audit,multiple,construction,trade,including,but,not,limited,to,electrical,civil,and,mechanical,proficiency,in,utilizing,project,management,software,and,microsoft,office,product,strong,organizational,skill,posse,osha,hr,construction,safety,certification,within,the,last,calendar,year
400514	NYC HOUSING AUTHORITY	External	1	Analysis and Reporting Analyst	Policy, Research & Analysis	2019-08-23	82008.0	107770.0	94889.0	master,master,master	master	,database,management,and,reporting,experience,with,oracle,based,platform,knowledge,of,construction,management,and,scheduling,software,proven,knowledge,of,microsoft,access,excel,powerpoint,word,team,and,visio,ability,to,work,under,stringent,deadline,and,handle,simultaneous,assignment,knowledge,of,sql,and,business,intelligence,tool,experience,with,statistical,data,analysis,software,and,language,a,sa,spss,or,r,strong,analytical,skill,with,the,ability,to,collect,organize,analyze,and,disseminate,significant,amount,of,information,with,attention,to,detail,and,accuracy,excellent,written,and,verbal,communication,skill,ability,to,work,collaboratively,with,others
400514	NYC HOUSING AUTHORITY	Internal	1	Analysis and Reporting Analyst	Policy, Research & Analysis	2019-08-23	82008.0	107770.0	94889.0	master,master,master	master	,database,management,and,reporting,experience,with,oracle,based,platform,knowledge,of,construction,management,and,scheduling,software,proven,knowledge,of,microsoft,access,excel,powerpoint,word,team,and,visio,ability,to,work,under,stringent,deadline,and,handle,simultaneous,assignment,knowledge,of,sql,and,business,intelligence,tool,experience,with,statistical,data,analysis,software,and,language,a,sa,spss,or,r,strong,analytical,skill,with,the,ability,to,collect,organize,analyze,and,disseminate,significant,amount,of,information,with,attention,to,detail,and,accuracy,excellent,written,and,verbal,communication,skill,ability,to,work,collaboratively,with,others
400522	OFFICE OF THE COMPTROLLER	External	1	Senior Financial Reporting Investment Analyst	Finance, Accounting, & Procurement	2019-07-19	80000.0	95000.0	87500.0	baccalaureate	baccalaureate	,familiarity,with,gasb,accounting,principle,and,update,knowledge,in,retrieving,data,off,bank,dashboard,state,street,preferred,query,tool,report,writingbuilding,tool,and,risk,platform,needed,knowledge,of,various,investment,asset,class,including,u,and,international,public,debt,and,equity,private,equity,real,estate,and,hedge,fund,must,be,evident,through,education,andor,experience,high,level,of,competency,in,power,point,microsoft,excel,including,pivot,table,and,vlookups,and,other,microsoft,office,suite,product,excellent,interpersonal,communication,and,organizational,skill,is,prominently,required
400522	OFFICE OF THE COMPTROLLER	Internal	1	Senior Financial Reporting Investment Analyst	Finance, Accounting, & Procurement	2019-07-19	80000.0	95000.0	87500.0	baccalaureate	baccalaureate	,familiarity,with,gasb,accounting,principle,and,update,knowledge,in,retrieving,data,off,bank,dashboard,state,street,preferred,query,tool,report,writingbuilding,tool,and,risk,platform,needed,knowledge,of,various,investment,asset,class,including,u,and,international,public,debt,and,equity,private,equity,real,estate,and,hedge,fund,must,be,evident,through,education,andor,experience,high,level,of,competency,in,power,point,microsoft,excel,including,pivot,table,and,vlookups,and,other,microsoft,office,suite,product,excellent,interpersonal,communication,and,organizational,skill,is,prominently,required
400658	DEPT OF HEALTH/MENTAL HYGIENE	Internal	1	Stationary Engineer	Health	2019-09-24	126547.20000000001	126547.20000000001	126547.20000000001	""	""	preferred,must,be,computer,literate,knowledge,of,bm,system,archibus,system,word,spreadsheet,is,necessary,employee,work,location,may,be,changed,based,upon,operational,change
400658	DEPT OF HEALTH/MENTAL HYGIENE	External	1	Stationary Engineer	Health	2019-09-24	126547.20000000001	126547.20000000001	126547.20000000001	""	""	preferred,must,be,computer,literate,knowledge,of,bm,system,archibus,system,word,spreadsheet,is,necessary,employee,work,location,may,be,changed,based,upon,operational,change
400798	DEPT OF ENVIRONMENT PROTECTION	Internal	1	Civil Engineering Intern	Engineering, Architecture, & Planning	2019-07-19	49916.0	60447.0	55181.5	baccalaureate	baccalaureate	,strong,technical,writing,and,communication,skill,familiarity,in,structural,engineering,principle,and,their,application,and,familiarity,with,basic,design,calculation,of,steel,and,concrete,a,basic,understanding,of,wastewater,treatment,plant,and,pumping,station,equipment,and,process,proficiency,in,the,following,computer,program,autocad,microsoft,project,excel,and,word,a,motor,vehicle,driver,license,valid,in,the,state,of,new,york,is,required,for,this,assignment,it,must,be,maintained,for,the,duration,of,employment,in,this,assignment
400798	DEPT OF ENVIRONMENT PROTECTION	External	1	Civil Engineering Intern	Engineering, Architecture, & Planning	2019-07-19	49916.0	60447.0	55181.5	baccalaureate	baccalaureate	,strong,technical,writing,and,communication,skill,familiarity,in,structural,engineering,principle,and,their,application,and,familiarity,with,basic,design,calculation,of,steel,and,concrete,a,basic,understanding,of,wastewater,treatment,plant,and,pumping,station,equipment,and,process,proficiency,in,the,following,computer,program,autocad,microsoft,project,excel,and,word,a,motor,vehicle,driver,license,valid,in,the,state,of,new,york,is,required,for,this,assignment,it,must,be,maintained,for,the,duration,of,employment,in,this,assignment
400809	BOROUGH PRESIDENT-QUEENS	Internal	1	Assistant for Economic Development	Technology, Data & Innovation	2019-07-16	49722.0	73377.0	61549.5	""	""	the,assistant,for,economic,development,will,report,directly,to,the,director,of,economic,development,to,execute,the,borough,president,economic,development,agenda,and,provide,support,service,to,the,director,of,economic,development,the,borough,president,agenda,focus,economic,mobility,and,opportunity,neighborhood,revitalization,and,stakeholder,participation,and,inclusion,this,position,is,essential,to,ensuring,that,the,borough,president,office,of,economic,development,is,equipped,supported,and,enabled,to,perform,at,the,highest,standard,responsibility,include,but,are,not,limited,to,researching,policy,proposalsoptions,that,intersect,with,qbpo,economic,development,initiative,identifying,gap,and,proposing,recommendation,reviewing,citywide,statewide,and,national,policy,and,identifying,trend,and,opportunity,monitoring,and,reporting,on,progress,and,performance,metric,of,all,economic,development,initiative,drafting,correspondence,talking,point,and,executive,testimony,assisting,in,the,implementation,of,special,project,event,and,organizational,development,initiative,representing,the,borough,president,at,meeting,work,with,the,economic,development,office,to,schedule,plan,and,implement,event,and,meeting
400809	BOROUGH PRESIDENT-QUEENS	External	1	Assistant for Economic Development	Technology, Data & Innovation	2019-07-16	49722.0	73377.0	61549.5	""	""	the,assistant,for,economic,development,will,report,directly,to,the,director,of,economic,development,to,execute,the,borough,president,economic,development,agenda,and,provide,support,service,to,the,director,of,economic,development,the,borough,president,agenda,focus,economic,mobility,and,opportunity,neighborhood,revitalization,and,stakeholder,participation,and,inclusion,this,position,is,essential,to,ensuring,that,the,borough,president,office,of,economic,development,is,equipped,supported,and,enabled,to,perform,at,the,highest,standard,responsibility,include,but,are,not,limited,to,researching,policy,proposalsoptions,that,intersect,with,qbpo,economic,development,initiative,identifying,gap,and,proposing,recommendation,reviewing,citywide,statewide,and,national,policy,and,identifying,trend,and,opportunity,monitoring,and,reporting,on,progress,and,performance,metric,of,all,economic,development,initiative,drafting,correspondence,talking,point,and,executive,testimony,assisting,in,the,implementation,of,special,project,event,and,organizational,development,initiative,representing,the,borough,president,at,meeting,work,with,the,economic,development,office,to,schedule,plan,and,implement,event,and,meeting
401332	DEPT OF DESIGN & CONSTRUCTION	External	1	Director	Technology, Data & Innovation	2019-07-16	63031.0	168433.0	115732.0	master,baccalaureate,high school,diploma,high school,diploma	master	candidate,must,have,a,minimum,of,ten,year,of,supervisory,experience,knowledge,of,mobile,device,management,ability,to,plan,prioritize,and,schedule,all,helpdesk,activity,to,ensure,maximum,issue,resolution,and,commitment,to,quality,client,support,and,customer,satisfaction,candidate,should,have,excellent,verbal,and,written,communication,skill,proficiency,in,microsoft,office,suite,and,mobile,application,support,across,various,platform,and,scrum,methodology,is,preferred
401332	DEPT OF DESIGN & CONSTRUCTION	Internal	1	Director	Technology, Data & Innovation	2019-07-16	63031.0	168433.0	115732.0	master,baccalaureate,high school,diploma,high school,diploma	master	candidate,must,have,a,minimum,of,ten,year,of,supervisory,experience,knowledge,of,mobile,device,management,ability,to,plan,prioritize,and,schedule,all,helpdesk,activity,to,ensure,maximum,issue,resolution,and,commitment,to,quality,client,support,and,customer,satisfaction,candidate,should,have,excellent,verbal,and,written,communication,skill,proficiency,in,microsoft,office,suite,and,mobile,application,support,across,various,platform,and,scrum,methodology,is,preferred
